Date,AAPL,MSFT,NVDA,TSM
2023-05-12,171.27146911621094,304.7427062988281,28.324209213256836,81.3746109008789
2023-05-15,170.77525329589844,305.2259826660156,28.93686866760254,83.54967498779297
2023-05-16,170.77525329589844,307.4748229980469,29.196725845336914,83.7642593383789
2023-05-17,171.3905792236328,310.38092041015625,30.16118812561035,88.64106750488281
2023-05-18,173.73280334472656,314.8488464355469,31.660348892211914,90.36748504638672
2023-05-19,173.8419952392578,314.6708679199219,31.24658203125,90.2991943359375
2023-05-22,172.8892059326172,317.4781494140625,31.158634185791016,89.46038818359375
2023-05-23,170.26907348632812,311.6263732910156,30.67090606689453,88.21192169189453
2023-05-24,170.5469512939453,310.232666015625,30.520986557006836,87.90955352783203
2023-05-25,171.6883087158203,322.16357421875,37.95883560180664,98.46300506591797
2023-05-26,174.1099395751953,329.05322265625,38.9243049621582,100.66730499267578
2023-05-30,175.9658660888672,327.392578125,40.088653564453125,99.46762084960938
2023-05-31,175.916259765625,324.6051025390625,37.81291961669922,96.1611328125
2023-06-01,178.73486328125,328.74676513671875,39.74784469604492,96.40496826171875
2023-06-02,179.58840942382812,331.5342712402344,39.305091857910156,96.50251007080078
2023-06-05,178.22872924804688,332.0680847167969,39.1491813659668,95.63443756103516
2023-06-06,177.8615264892578,329.8340759277344,38.63246536254883,97.36082458496094
2023-06-07,176.4819793701172,319.6528015136719,37.4579963684082,97.81925964355469
2023-06-08,179.21127319335938,321.5111999511719,38.49253463745117,97.47786712646484
2023-06-09,179.59835815429688,323.0235290527344,38.752410888671875,100.26741790771484
2023-06-12,182.40704345703125,328.02520751953125,39.464088439941406,104.4224624633789
2023-06-13,181.93064880371094,330.43707275390625,41.003387451171875,104.16886901855469
2023-06-14,182.5658416748047,333.45196533203125,42.97748947143555,104.76384735107422
2023-06-15,184.61033630371094,344.087890625,42.63365173339844,103.01846313476562
2023-06-16,183.5285186767578,338.3843688964844,42.672630310058594,102.42100524902344
2023-06-20,183.61785888671875,334.15374755859375,43.788124084472656,101.84312438964844
2023-06-21,182.57577514648438,329.71551513671875,43.02547073364258,99.55121612548828
2023-06-22,185.59288024902344,335.7945556640625,43.0054817199707,101.01058959960938
2023-06-23,185.27528381347656,331.1586608886719,42.18985366821289,99.815673828125
2023-06-26,183.8759002685547,324.8126525878906,40.61356735229492,98.05265808105469
2023-06-27,186.64488220214844,330.7138366699219,41.856998443603516,99.98218536376953
2023-06-28,187.82594299316406,331.97906494140625,41.09834671020508,98.84600830078125
2023-06-29,188.1634063720703,331.18829345703125,40.80348205566406,98.57176208496094
2023-06-30,192.51046752929688,336.6150207519531,42.282806396484375,98.84600830078125
2023-07-03,191.01182556152344,334.09442138671875,42.39375686645508,101.03019714355469
2023-07-05,189.89031982421875,334.2525634765625,42.29780197143555,98.9145736694336
2023-07-06,190.36668395996094,337.33660888671875,42.083900451660156,97.36705017089844
2023-07-07,189.24517822265625,333.3333435058594,42.48371505737305,98.17019653320312
2023-07-10,187.1907958984375,328.00537109375,42.160858154296875,97.71965026855469
2023-07-11,186.66477966308594,328.6380310058594,42.38576126098633,99.17903137207031
2023-07-12,188.34205627441406,333.31353759765625,43.882083892822266,101.7647705078125
2023-07-13,189.10623168945312,338.7106018066406,45.95614242553711,103.40045166015625
2023-07-14,189.255126953125,341.2608642578125,45.448368072509766,102.97929382324219
2023-07-17,192.53028869628906,341.7452087402344,46.43992233276367,102.63648223876953
2023-07-18,192.27224731445312,355.3466491699219,47.472450256347656,101.03019714355469
2023-07-19,193.63194274902344,350.9874572753906,47.05563735961914,100.9420394897461
2023-07-20,191.67677307128906,342.8720397949219,45.49934387207031,95.8488998413086
2023-07-21,190.4957275390625,339.80780029296875,44.28889465332031,95.25143432617188
2023-07-24,191.29962158203125,341.1323547363281,44.59176254272461,96.23089599609375
2023-07-25,192.1630859375,346.9347229003906,45.65827941894531,98.25834655761719
2023-07-26,193.03643798828125,333.8769226074219,45.43137741088867,97.36705017089844
2023-07-27,191.7660675048828,326.9082336425781,45.879180908203125,97.30827331542969
2023-07-28,194.3564453125,334.4700012207031,46.72879409790039,98.7872543334961
2023-07-31,194.97178649902344,332.04827880859375,46.70779800415039,97.11238861083984
2023-08-01,194.1381072998047,332.46343994140625,46.48590087890625,96.37779998779297
2023-08-02,191.13088989257812,323.725341796875,44.24891662597656,93.73329162597656
2023-08-03,189.73150634765625,322.89501953125,44.49480438232422,93.02809143066406
2023-08-04,180.62060546875,324.0021057128906,44.65972900390625,94.183837890625
2023-08-07,177.5042266845703,326.3052673339844,45.396400451660156,94.36992645263672
2023-08-08,178.44705200195312,322.29205322265625,44.64373779296875,92.54814910888672
2023-08-09,176.84918212890625,318.51611328125,42.53469467163086,92.04864501953125
2023-08-10,176.63082885742188,319.20794677734375,42.36876678466797,92.85179138183594
2023-08-11,176.69046020507812,317.3101501464844,40.836463928222656,90.09953308105469
2023-08-14,178.3501434326172,320.30517578125,43.73314666748047,91.15733337402344
2023-08-15,176.35255432128906,318.1502990722656,43.92006301879883,89.79590606689453
2023-08-16,175.47801208496094,317.377685546875,43.466270446777344,89.89383697509766
2023-08-17,172.92391967773438,313.89093017578125,43.32433319091797,89.75672912597656
2023-08-18,173.41090393066406,313.4947204589844,43.279354095458984,89.22781372070312
2023-08-21,174.75253295898438,318.84375,46.94569396972656,90.65782165527344
2023-08-22,176.1339111328125,319.4182434082031,45.647281646728516,90.34439086914062
2023-08-23,179.9998779296875,323.9154357910156,47.09463119506836,92.28370666503906
2023-08-24,175.28919982910156,316.9517517089844,47.1416015625,90.6284408569336
2023-08-25,177.50540161132812,319.9333801269531,45.99712371826172,91.18672180175781
2023-08-28,179.0756378173828,320.6465759277344,46.813751220703125,92.06822204589844
2023-08-29,182.9813232421875,325.3121337890625,48.76186752319336,93.12603759765625
2023-08-30,186.48948669433594,325.6885681152344,49.241641998291016,92.83219909667969
2023-08-31,186.7081298828125,324.6683044433594,49.332603454589844,91.64705657958984
2023-09-01,188.2882843017578,325.559814453125,48.48699188232422,91.27487182617188
2023-09-05,188.5268096923828,330.40362548828125,48.52597427368164,92.65589141845703
2023-09-06,181.77880859375,329.739990234375,47.04352569580078,90.3639907836914
2023-09-07,176.46188354492188,326.7979736328125,46.22383117675781,88.19940185546875
2023-09-08,177.0780487060547,331.1168518066406,45.555076599121094,87.7978286743164
2023-09-11,178.25074768066406,334.75225830078125,45.161224365234375,87.7586441040039
2023-09-12,175.20970153808594,328.6404113769531,44.853336334228516,88.62055969238281
2023-09-13,173.1326141357422,332.8900146484375,45.46811294555664,89.34535217285156
2023-09-14,174.65313720703125,335.50506591796875,45.56407928466797,90.0551986694336
2023-09-15,173.92764282226562,327.10504150390625,43.88370132446289,87.86954498291016
2023-09-18,176.86935424804688,325.95599365234375,43.949668884277344,87.45603942871094
2023-09-19,177.96255493164062,325.5498352050781,43.50383758544922,86.80624389648438
2023-09-20,174.40469360351562,317.74420166015625,42.22331619262695,85.93985748291016
2023-09-21,172.8543243408203,316.51593017578125,41.001766204833984,84.03970336914062
2023-09-22,173.70901489257812,314.0196533203125,41.594547271728516,84.31537628173828
2023-09-25,174.99105834960938,314.544677734375,42.20631790161133,84.90609741210938
2023-09-26,170.89651489257812,309.1956481933594,41.89543533325195,82.98625946044922
2023-09-27,169.3759765625,309.8394775390625,42.452232360839844,84.11846923828125
2023-09-28,169.63436889648438,310.68145751953125,43.072998046875,85.07347106933594
2023-09-29,170.1511688232422,312.77154541015625,43.482845306396484,85.55589294433594
2023-10-02,172.6754608154297,318.7644958496094,44.7653694152832,86.2942886352539
2023-10-03,171.33380126953125,310.433837890625,43.50083541870117,84.08894348144531
2023-10-04,172.5860137939453,315.9512939453125,44.02465057373047,85.32943725585938
2023-10-05,173.8282928466797,316.3475036621094,44.67140579223633,85.68388366699219
2023-10-06,176.39231872558594,324.1730041503906,45.74501037597656,87.90892028808594
2023-10-09,177.883056640625,326.7088623046875,45.25618362426758,87.61355590820312
2023-10-10,177.28675842285156,325.2923583984375,45.7809944152832,89.20850372314453
2023-10-11,178.6880340576172,329.2843322753906,46.78862380981445,90.5770034790039
2023-10-12,179.5924072265625,328.0362243652344,46.92756271362305,90.99050903320312
2023-10-13,177.74392700195312,324.6385803222656,45.44411849975586,89.06082153320312
2023-10-16,177.61471557617188,329.50225830078125,46.077884674072266,89.80906677246094
2023-10-17,176.054443359375,328.9277038574219,43.921688079833984,89.59247589111328
2023-10-18,174.75253295898438,326.99609375,42.18033218383789,88.2141342163086
2023-10-19,174.3748779296875,328.1947021484375,42.08536911010742,91.4729232788086
2023-10-20,171.8108367919922,323.5885925292969,41.37163162231445,89.89767456054688
2023-10-23,171.9300994873047,326.2135925292969,42.959041595458984,89.70077514648438
2023-10-24,172.3673553466797,327.41217041015625,43.64678192138672,90.22257995605469
2023-10-25,170.04183959960938,337.4565124511719,41.76348114013672,86.28443908691406
2023-10-26,165.85787963867188,324.7970886230469,40.31102752685547,86.09738159179688
2023-10-27,167.1796417236328,326.6989440917969,40.484962463378906,84.65995788574219
2023-10-30,169.23684692382812,334.128173828125,41.14571762084961,84.7288818359375
2023-10-31,169.71388244628906,334.920654296875,40.76485824584961,84.97501373291016
2023-11-01,172.8940887451172,342.8055725097656,42.309288024902344,86.44197845458984
2023-11-02,176.47183227539062,345.0343322753906,43.489845275878906,89.08052825927734
2023-11-03,175.55751037597656,349.4720458984375,44.98828887939453,90.37025451660156
2023-11-06,178.12156677246094,353.1669006347656,45.734012603759766,91.167724609375
2023-11-07,180.69554138183594,357.1291809082031,45.93793869018555,90.98066711425781
2023-11-08,181.7589111328125,359.77398681640625,46.556705474853516,90.5770034790039
2023-11-09,181.28189086914062,357.2876281738281,46.93256378173828,90.20288848876953
2023-11-10,185.49127197265625,366.1829528808594,48.317047119140625,95.93286895751953
2023-11-13,183.89907836914062,363.22113037109375,48.60194396972656,94.92864227294922
2023-11-14,186.52621459960938,366.7772521972656,49.6375617980957,97.38013458251953
2023-11-15,187.09341430664062,366.9261474609375,48.86984634399414,97.2718276977539
2023-11-16,188.78515625,373.3779602050781,49.46162796020508,97.01585388183594
2023-11-17,188.76524353027344,367.1048583984375,49.27969741821289,98.03976440429688
2023-11-20,190.5166473388672,374.63848876953125,50.39028549194336,98.41387939453125
2023-11-21,189.7106170654297,370.3009338378906,49.925453186035156,96.88786315917969
2023-11-22,190.37733459472656,375.04547119140625,48.69791030883789,97.1241455078125
2023-11-24,189.0438690185547,374.6285400390625,47.75825881958008,96.31682586669922
2023-11-27,188.86474609375,375.7997741699219,48.224082946777344,95.7064208984375
2023-11-28,189.47177124023438,379.8594665527344,47.80323791503906,96.46450805664062
2023-11-29,188.44679260253906,376.03802490234375,48.122127532958984,97.3505859375
2023-11-30,189.02395629882812,376.09759521484375,46.752628326416016,95.80487823486328
2023-12-01,190.3076934814453,371.730224609375,46.74763107299805,97.02569580078125
2023-12-04,188.50650024414062,366.400146484375,45.493099212646484,95.50951385498047
2023-12-05,192.47705078125,369.7550048828125,46.55280303955078,95.19446563720703
2023-12-06,191.38243103027344,366.0626220703125,45.4901008605957,96.33651733398438
2023-12-07,193.3229217529297,368.1966552734375,46.582794189453125,97.7542495727539
2023-12-08,194.75588989257812,371.45233154296875,47.49253463745117,98.7978515625
2023-12-11,192.2382049560547,368.5440368652344,46.61378479003906,99.3885726928711
2023-12-12,193.76077270507812,371.6012268066406,47.643489837646484,100.02851104736328
2023-12-13,196.9949188232422,371.59124755859375,48.07437515258789,100.54048156738281
2023-12-14,197.14418029785156,363.21392822265625,48.33629608154297,102.32989501953125
2023-12-15,196.60682678222656,367.9783020019531,48.87614059448242,101.42974853515625
2023-12-18,194.93499755859375,369.8840026855469,50.06280517578125,101.81552124023438
2023-12-19,195.97988891601562,370.48956298828125,49.58993911743164,102.74534606933594
2023-12-20,193.88018798828125,367.8691101074219,48.09736251831055,98.95681762695312
2023-12-21,193.73089599609375,370.7674560546875,48.97611618041992,101.43964385986328
2023-12-22,192.65618896484375,371.7997131347656,48.816162109375,102.03314208984375
2023-12-26,192.10885620117188,371.8791198730469,49.26502990722656,103.31905364990234
2023-12-27,192.20835876464844,371.29351806640625,49.402992248535156,103.51690673828125
2023-12-28,192.6362762451172,372.4945068359375,49.507965087890625,103.56635284423828
2023-12-29,191.5913848876953,373.2488708496094,49.507965087890625,102.87393951416016
2024-01-02,184.73497009277344,368.11724853515625,48.15434646606445,100.43067932128906
2024-01-03,183.3517608642578,367.8492736816406,47.55551528930664,99.08541107177734
2024-01-04,181.02316284179688,365.208984375,47.984397888183594,98.0566635131836
2024-01-05,180.2967071533203,365.0204162597656,49.08308029174805,98.5314712524414
2024-01-08,184.65536499023438,371.9089050292969,52.23818588256836,101.13298797607422
2024-01-09,184.23741149902344,373.0007629394531,53.12493896484375,100.78678131103516
2024-01-10,185.28228759765625,379.92889404296875,54.334590911865234,99.70858764648438
2024-01-11,184.6852264404297,381.7751159667969,54.806461334228516,100.12403869628906
2024-01-12,185.01361083984375,385.58660888671875,54.694488525390625,100.14382934570312
2024-01-16,182.73477172851562,387.37322998046875,56.36602020263672,100.56916046142578
2024-01-17,181.78941345214844,386.57916259765625,56.037113189697266,101.8353042602539
2024-01-18,187.7104034423828,390.946533203125,57.090816497802734,111.80616760253906
2024-01-19,190.62611389160156,395.7109375,59.47414016723633,112.96349334716797
2024-01-22,192.9447479248047,393.56695556640625,59.63709259033203,111.80616760253906
2024-01-23,194.2284698486328,395.9391784667969,59.85603332519531,112.89424896240234
2024-01-24,193.55177307128906,399.5720520019531,61.344608306884766,115.25836944580078
2024-01-25,193.223388671875,401.86492919921875,61.59952926635742,115.29794311523438
2024-01-26,191.48191833496094,400.931884765625,61.013702392578125,115.99036407470703
2024-01-29,190.79527282714844,406.67889404296875,62.44729232788086,115.71339416503906
2024-01-30,187.12327575683594,405.5572509765625,62.756202697753906,114.80335998535156
2024-01-31,183.5010223388672,394.6289978027344,61.509559631347656,111.73692321777344
2024-02-01,185.94903564453125,400.78302001953125,63.00913619995117,112.16226196289062
2024-02-02,184.94395446777344,408.16778564453125,66.14125061035156,114.49671173095703
2024-02-05,186.7650146484375,402.6391296386719,69.3123550415039,117.50379180908203
2024-02-06,188.37713623046875,402.4802551269531,68.20366668701172,118.08740997314453
2024-02-07,188.48660278320312,410.97674560546875,70.0791244506836,123.62677764892578
2024-02-08,187.40191650390625,411.0362854003906,69.62125396728516,132.2820281982422
2024-02-09,188.1691436767578,417.4284973144531,72.11256408691406,131.66876220703125
2024-02-12,186.47525024414062,412.17779541015625,72.22752380371094,129.04745483398438
2024-02-13,184.37286376953125,403.30413818359375,72.10755920410156,126.1689453125
2024-02-14,183.48606872558594,407.2022399902344,73.87905883789062,127.87032318115234
2024-02-15,183.19712829589844,404.2886047363281,72.63739776611328,127.6329345703125
2024-02-16,181.6527099609375,401.8025817871094,72.59241485595703,125.31826782226562
2024-02-20,180.90541076660156,400.5396728515625,69.43231201171875,123.97298431396484
2024-02-21,181.66268920898438,399.93304443359375,67.452880859375,123.98287200927734
2024-02-22,183.70526123046875,409.35015869140625,78.5157470703125,127.67249298095703
2024-02-23,181.86195373535156,408.0474853515625,78.79466247558594,128.12750244140625
2024-02-26,180.50686645507812,405.2631530761719,79.06958770751953,129.22549438476562
2024-02-27,181.97157287597656,405.2034606933594,78.6786880493164,127.19767761230469
2024-02-28,180.76593017578125,405.4421081542969,77.6409912109375,126.00078582763672
2024-02-29,180.0983428955078,411.3290710449219,79.0895767211914,127.27681732177734
2024-03-01,179.01226806640625,413.17864990234375,82.25567626953125,132.4501953125
2024-03-04,174.4687042236328,412.6018981933594,85.21282958984375,136.76296997070312
2024-03-05,169.5066680908203,400.4004211425781,85.94366455078125,133.50860595703125
2024-03-06,168.51025390625,399.8435363769531,88.67901611328125,140.03713989257812
2024-03-07,168.3907012939453,406.8542175292969,92.6470718383789,147.58453369140625
2024-03-08,170.11447143554688,403.95050048828125,87.5073013305664,144.78517150878906
2024-03-11,172.12718200683594,402.2599792480469,85.75370788574219,137.5147705078125
2024-03-12,172.60543823242188,412.9598693847656,91.89126586914062,142.83648681640625
2024-03-13,170.51303100585938,412.7809143066406,90.86650085449219,140.60098266601562
2024-03-14,172.3762664794922,422.8443603515625,87.9231948852539,138.10824584960938
2024-03-15,171.99765014648438,414.0935363769531,87.81621551513672,135.49684143066406
2024-03-18,173.09368896484375,414.9884948730469,88.43407440185547,135.70938110351562
2024-03-19,175.4451904296875,419.0556335449219,89.37686157226562,133.95144653320312
2024-03-20,178.02581787109375,422.85430908203125,90.35062408447266,135.8186492919922
2024-03-21,170.7521514892578,426.9711608886719,91.41336822509766,138.500244140625
2024-03-22,171.6588592529297,426.34466552734375,94.2667007446289,139.5828094482422
2024-03-25,170.23403930664062,420.4975280761719,94.97952270507812,139.27493286132812
2024-03-26,169.09814453125,419.29425048828125,92.53910064697266,137.8944091796875
2024-03-27,172.68515014648438,419.07550048828125,90.22864532470703,135.75904846191406
2024-03-28,170.86175537109375,418.3694763183594,90.33462524414062,135.1234130859375
2024-04-01,169.4169921875,422.197998046875,90.34162139892578,140.5263671875
2024-04-02,168.2312774658203,419.0854797363281,89.43083953857422,139.26499938964844
2024-04-03,169.03834533691406,418.10101318359375,88.94295501708984,141.03289794921875
2024-04-04,168.21136474609375,415.54534912109375,85.88467407226562,138.70883178710938
2024-04-05,168.96859741210938,423.1426696777344,87.9871826171875,140.39723205566406
2024-04-08,167.84268188476562,422.2178649902344,87.11238861083984,141.8175048828125
2024-04-09,169.0582733154297,423.8984069824219,85.33380126953125,144.40972900390625
2024-04-10,167.1750946044922,420.8952941894531,87.0184097290039,145.22415161132812
2024-04-11,174.40892028808594,425.5392150878906,90.59456634521484,146.1974639892578
2024-04-12,175.91348266601562,419.54290771484375,88.1651382446289,141.54934692382812
2024-04-15,172.06739807128906,411.3290710449219,85.98065185546875,139.185546875
2024-04-16,168.7693328857422,412.2637939453125,87.39432525634766,138.84786987304688
2024-04-17,167.39430236816406,409.5390930175781,84.01512145996094,138.08311462402344
2024-04-18,166.437744140625,402.0113830566406,84.65097045898438,131.36915588378906
2024-04-19,164.40512084960938,396.8901672363281,76.18197631835938,126.83027648925781
2024-04-22,165.24208068847656,398.7198791503906,79.49919128417969,128.86631774902344
2024-04-23,166.2982635498047,405.29296875,82.40350341796875,132.521240234375
2024-04-24,168.41062927246094,406.7746276855469,79.65815734863281,132.06439208984375
2024-04-25,169.27749633789062,396.81060791015625,82.61245727539062,135.64981079101562
2024-04-26,168.6896209716797,404.0499572753906,87.71424865722656,137.35809326171875
2024-04-29,172.8744659423828,400.002685546875,87.73624420166016,137.5567169189453
2024-04-30,169.7158966064453,387.15484619140625,86.38156127929688,136.4046173095703
2024-05-01,168.6896209716797,392.7335205078125,83.02135467529297,134.02098083496094
2024-05-02,172.4061737060547,395.6173095703125,85.79669952392578,135.30218505859375
2024-05-03,182.71885681152344,404.3880310058594,88.76799774169922,140.5958709716797
2024-05-06,181.0548858642578,411.2296142578125,92.11820220947266,141.85723876953125
2024-05-07,181.7423858642578,407.0530700683594,90.53257751464844,140.14894104003906
2024-05-08,182.0811767578125,408.2463684082031,90.39061737060547,142.6219940185547
2024-05-09,183.90457153320312,410.01641845703125,88.72601318359375,141.8175048828125
2024-05-10,182.63742065429688,412.4228820800781,89.85672760009766,148.24342346191406
2024-05-13,185.8601531982422,411.4085998535156,90.37762451171875,145.41285705566406
2024-05-14,187.00755310058594,414.23272705078125,91.33439636230469,150.9151153564453
2024-05-15,189.2924041748047,421.4751281738281,94.60761260986328,154.52040100097656
2024-05-16,189.41212463378906,419.3930969238281,94.33667755126953,151.19320678710938
2024-05-17,189.4420623779297,418.61602783203125,92.45711517333984,150.64695739746094
2024-05-20,190.6094207763672,423.7265930175781,94.75757598876953,152.5042266845703
2024-05-21,191.91647338867188,427.4125671386719,95.36344146728516,152.62339782714844
2024-05-22,190.46974182128906,428.8869323730469,94.92754364013672,155.0865020751953
2024-05-23,186.45880126953125,425.3802795410156,103.77445220947266,156.02011108398438
2024-05-24,189.5518035888672,428.5283203125,106.44381713867188,158.91029357910156
2024-05-28,189.56179809570312,428.68768310546875,113.87406158447266,158.32431030273438
2024-05-29,189.86111450195312,427.5420837402344,114.79783630371094,153.28883361816406
2024-05-30,190.85885620117188,413.0970764160156,110.47386169433594,151.9182586669922
2024-05-31,191.8166961669922,413.5553283691406,109.60707092285156,150.0113067626953
2024-06-03,193.59266662597656,411.951416015625,114.9728012084961,153.89468383789062
2024-06-04,193.91195678710938,414.49176025390625,116.40946197509766,151.43157958984375
2024-06-05,195.42852783203125,422.4016418457031,122.4110336303711,161.81040954589844
2024-06-06,194.04165649414062,422.90966796875,120.96936798095703,160.96620178222656
2024-06-07,196.4462432861328,422.24224853515625,120.85940551757812,163.27040100097656
